Datetime,Text
2021-10-30 11:27:17+00:00,"Hi, I’m Tarcin 🐶

I’m an 18 week old Toy Cavoodle from Melbourne, Victoria 🇦🇺. I love munching on things I shouldn’t, sleeping on the couch and chasing ducks 🦆!

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #cavoodle #dogsoftwitter #Australia #doglover #cutedogs #cute https://t.co/4Sw2zinXD1"
2021-10-30 04:16:34+00:00,I call this “dog splat”. Exhausted after her walk this morning. #blossom #blossomthecavoodle #cavoodle #geriatric #loveherSOmuch https://t.co/IWxD0f3gYe
2021-10-29 20:20:35+00:00,I’m good and ready for morning 🐾 Let's GO! 🏃‍♀️ @anguswfrichards #goodmorning #gus #cavoodle https://t.co/YvGfk8srBX
2021-10-29 05:50:35+00:00,It's almost that time!! Can't wait to see Santa again 🐾 @anguswfrichards #gus #santaphoto #cavoodle 🎄 https://t.co/JQdhW9S2cH
2021-10-28 23:25:34+00:00,Totally twinning with my paw pal Taya 🐾 @anguswfrichards #gus #puppy #cavoodle 👯 https://t.co/Y9C9fgZpZA
2021-10-28 09:43:44+00:00,"Hi, I’m Kaaju the Cavoodle taking Melbourne by storm ⚡️

I just turned one and I only seem to get more energetic with age 🥰! I’m a sassy diva and I also think I’m a bit of a comic too 🖤🤍🧡!

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #cavoodle #dogsoftwitter #Australia https://t.co/fWACmqx0Ol"
2021-10-28 03:10:36+00:00,If you’re happy and you know it clap your paws 🐾👏 @anguswfrichards #gus #socute #cavoodle https://t.co/pfoJsNjPe7
2021-10-28 03:00:21+00:00,"Coco, my best friend. Do you have a dog on your team?
⠀
#Paulhigginsmentoring #cavoodle #workfromhome #melbourne #bestfriend https://t.co/iUAwQ6bjkU"
2021-10-27 10:41:19+00:00,Gigi by John Vasey. https://t.co/e6UAW7PVNY via @BluethumbArt #dogart #artdog #oilpainting #cavoodle #Gigi #dogportrait #
2021-10-27 10:13:01+00:00,"Hi, my name is Tahli 🐶

I’m an 8 week old Cavoodle living with my furmum in Melbourne 🇦🇺!

I enjoying running in the garden, chewing socks and sleeping 😴!

#cutestpetsofaustralia #dogsofaustralia #dogsoftwitter #dogsofinstagram #Australia #cavoodle #doglover #dogoftheday #cute https://t.co/8kamz8gIjV"
2021-10-26 23:00:57+00:00,Our new family member was born this week. 10 weeks to prepare the house 😱 🐶 #cavoodle https://t.co/4z7mMvWYWi
2021-10-26 20:55:32+00:00,And I’m ready for my Petbarn Christmas photo with Santa 🐾 from my Puppy Pedestal #puppy #gus #cavoodle https://t.co/9lBH5yH3Es
2021-10-26 10:46:24+00:00,"Beach, bitches and a good book😎 #dogbeach #DogsofTwittter #shitzu #cavoodle #collie #bordercollie #aussiedoggo https://t.co/bUIB63oA75"
2021-10-26 08:35:34+00:00,TGIW so I can curl up here and fall asleep @anguswfrichards Everyday is a napping kinda day 😂 #gus #puppy #cavoodle https://t.co/vLcKx1S0Ve
2021-10-25 21:10:49+00:00,"His soggy little face 😍😍😍

#cavapoo #cavoodle #dog #dogoftheday #doglife #yorkshiredales https://t.co/ynkjRoRs4a"
2021-10-24 11:45:59+00:00,"Hi! My name is Trouble 🐾💕

I’m a 6 month old Cavoodle girl living in tropical Townsville 🇦🇺.

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #dogsofaustralia #dogsoftwitter #pet #pets #Australia #townsville #cavoodle #dogoftheday #cutedogs #cutepets #doglove #queensland https://t.co/xUJMHZWctw"
2021-10-23 00:26:04+00:00,#cavoodle https://t.co/VLDik2UBhY
2021-10-22 09:26:10+00:00,"Hi I’m Bailee Abell

🥰 I am a cheeky 14 week old Cavoodle puppy. I have really big pawpies! Mumma calls my big paws ‘flippers’ because they make flop noises on the floorboards. She is obsessed with my tootsies!

#cutestpetsofaustralia #dogsofinstagram #dog #cavoodle #Melbourne https://t.co/uSeNkXvrFg"
2021-10-22 07:30:13+00:00,"Farewell my little puppy Lexie -12
Years of joy #cavoodle"
2021-10-22 06:41:18+00:00,"🐶 Hi, my name is Archie Abell

🥰 I am a cheeky 1.5 year old Toy Cavoodle.

🏡 I live in the most well renowned lockdown city, Melbourne! 

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #dogsoftwitter #Australia #melb #pets #melbournelockdown #Melbourne #freedom #cavoodle https://t.co/kvl6xoqPyP"
2021-10-22 04:21:11+00:00,"The old greying face that has launched a thousand wags🥰🐶

  #wuppies #daisy #cavgram #cavapoo #cavoodle #cavagram #cavoodlegram #dogsofinstagram #dogs_of_instagram #dogsofaustralia https://t.co/fjhJbVUbjZ https://t.co/jksuY5XGtD"
2021-10-22 03:33:16+00:00,"The old greying face that has launched a thousand wags🥰🐶

  #wuppies #daisy #cavgram #cavapoo #cavoodle #cavagram #cavoodlegram #dogsofinstagram #dogs_of_instagram #dogsofaustralia

📸 https://t.co/lBBsiMhlw7 via https://t.co/Mkm6xtyPry https://t.co/kBr5163p2C"
2021-10-22 02:45:34+00:00,Me at the park for my very first morning walk 🐾 yay Yay YAY! @anguswfrichards #gus #park #cavoodle https://t.co/73PdBrcsmz
2021-10-21 23:22:33+00:00,"When your puppy is only allowed to play with 1 toy at a time! 🤣😍Watch the #YouTubeShorts here
https://t.co/BHjq5p1szL

#cute #cavoodle #cavapoo #animals #funny #puppylove"
2021-10-21 21:03:40+00:00,"Good Morning Hoomans!

#morning #cavoodle #puppy #BreakingNews #friday #outdoors #hi https://t.co/9BDKGtAvu5"
2021-10-20 15:14:52+00:00,"3kg超えたぜ⭐️
おおきくなーれ🐶💕

#キャバプー #cavapoo #cavoodle #パピー #子犬 #puppy #トイプードル #キャバリア #ミックス犬 #mix犬 https://t.co/6MIofXGCBW"
2021-10-20 11:57:03+00:00,"Hi Fur-friends! My name is Rufus! 🐶

I’m a 13 week old Cavoodle living my best life in Melbourne, Victoria 📍.

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #dogsofaustralia #petsofinstagram #dogsoftwitter #pet #pets #Australia #doglovers #doglover #dogoftheday #cavoodle https://t.co/ygyhMDvZPo"
2021-10-20 10:23:59+00:00,Childs post salon visit! All the feels! We can now awkwardly stare at each other and we can both see!lifewithliza #mumlife #melbourne #cavoodle #lockdownlocks thanks @johnstonstvet always fabulous! https://t.co/pohUnlfebB
2021-10-19 10:10:23+00:00,"Child could not be more ready to go to  her salon tomorrow! Bye bye #lockdown locks! #lifewithliza #mumlife #lockdownlife #cavoodle #melbourne @liza_minnoodlle @ Collingwood, Victoria, Australia https://t.co/Ql6nckOoEM"
2021-10-19 05:25:40+00:00,Why do I get to wear my Pablo &amp; Co cherries bow tie but not eat to eat them! 😥🍒🐾 @anguswfrichards #puppybowtie @gus #cavoodle https://t.co/iFTliiKUxT
2021-10-19 05:06:48+00:00,Found pics of co co when she was a baby 🐶 #cavoodle https://t.co/Q5FEKEAp59
2021-10-19 02:34:17+00:00,"One thing they won’t teach you in school with a bag of flour or an egg, is how difficult it is to drive with a clingy dog.
#cavoodle #cavapoo #freshgroom https://t.co/NwayfYc8nx"
2021-10-18 08:21:43+00:00,"It’s official we are all officially vaccinated including the dog &amp; she’s loving it 😍 😂
Her freedom now means she can play with other dogs! 
#twitterpuppy #cavoodle https://t.co/SfMaF87oEe"
2021-10-18 00:02:57+00:00,"PetCloud has Pet Jobs in Coolum Beach on the Sunshine Coast Qld. Head here to see more: https://t.co/CP4eNvBv1Y

#noosa #sunshinecoast #queensland #petjobs #jobs #employment #animalcare #petsitter #dogsofnoosa #petcloud #cavoodle #coolumbeach https://t.co/ePmvS5gRuI"
2021-10-17 11:58:22+00:00,"Beach, sunset, ball. What more can I ask for? . . . . . #sunset #scenery #beach #ball #cavoodle. https://t.co/BLPmgKKFmu"
2021-10-17 10:27:50+00:00,"Billy T’s first walk out in public today! #billyt #billy #cavapoo #cavapoopuppy #puppy #cavoodle #cavoodlesofinstagram #cavoodlesofaustralia #mypuppy #puppylove @ Manly, Queensland https://t.co/q2jBNq5JZ9"
2021-10-17 05:08:49+00:00,"Hi friends, my name is Milo 🐶!

I am a 5 month old cheeky little Cavoodle from Melbourne, Australia 🇦🇺

I love going on adventures with my family and meeting new humans and any furry friend while we’re out!

#cutestpetsofaustralia #cavoodle #dogsofinstagram #dogsoftwitter #melb https://t.co/pRgi6LRRuv"
2021-10-17 01:48:22+00:00,"Loads of Pet Jobs on at the moment on PetCloud on the Gold Coast! See more: https://t.co/W6LgrK42rr

#goldcoast #jobs #mermaidbeach #broadbeach #goldcoastdogs #queensland #cavoodle #petcloud #hiring #dogmums #employment #students #animals https://t.co/jaO2mOvOc7"
2021-10-17 01:26:36+00:00,"Loads of Pet Jobs on at the moment on PetCloud! See more: https://t.co/DRNViXtHzm
#mitcham #jobs #melbourne #dogsofmelbourne #cavoodle #petcloud #hiring #employment #students #animals #dogmums https://t.co/3PSd6Bp7uL"
2021-10-16 15:21:02+00:00,"きみどんだけペットボトル好きなん😂

https://t.co/gcmfQY9Zdz

#キャバプー #cavapoo #cavoodle #おもしろ犬 https://t.co/kD2ZgoWKnl"
2021-10-16 15:00:15+00:00,"丈と奈良市に住んでた頃の写真です🤳
#cavapoo #cavoodle #dog #キャバプー　#キャブードル　#犬 https://t.co/yyujQB2DIO"
2021-10-16 09:03:31+00:00,"Hi there furiends! My name is Sir Theo 🐶

I am an 8 month old Toy Cavoodle born in Bathurst, but living on the sunny Gold Coast, QLD 🇦🇺!

I love, love, love play time &amp; can never stop moving 💗!

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #cavoodle #goldcoast #australia https://t.co/dixtaAV3Md"
2021-10-15 22:55:36+00:00,"This is me, soaking it up at Pooch Avenue @anguswfrichards #gus #scrubadubdub #puppy #cavoodle 🐩 https://t.co/YSbzWFEAUg"
2021-10-14 20:30:34+00:00,Where we going next!? 🐾 @anguswfrichards #gus #puppy #cavoodle https://t.co/oaMSiqSzwF
2021-10-14 12:57:39+00:00,"〜大福にトレーニングされる飼い主の巻〜

💻犬があなたにしている『褒めてほしいサイン』3選

🐶『はい、ちょっとこれみてくれる？』

🐶『ねぇ、ほんとにちゃんと読んだ？ぜんぜんわかってない！』

https://t.co/UHQb3lZKa9

#キャバプー #cavapoo #cavoodle #おもしろ犬 https://t.co/uSbXRiUhiW"
2021-10-13 21:46:53+00:00,📷 I swear my best furiend is NOT normal 💕 Wearing matching tees @vibranthound 💛💛 #mybestfriendisnotnormal #dogbesties #bestwoof #dogsizedambassador #cavoodle #dogs #dogstagramdog #dogstheamazing #coverdogs #dogsofinstagram... https://t.co/kroxIEoAW3
2021-10-12 22:10:35+00:00,Thanks to Pooch Avenue for my very first bow tie 🐾 @anguswfrichards #gus #puppy #cavoodle ✨ https://t.co/C5FaNJvQuC
2021-10-12 20:25:35+00:00,I had the best time today being pampered at Pooch Avenue @anguswfrichards #gus #puppy #cavoodle 🛀 https://t.co/MDtZDPpRrb
2021-10-12 10:52:26+00:00,Too cute #cavoodle #puppy #DOGLOVERS #DogLife https://t.co/PCN66ML63G
2021-10-12 05:24:50+00:00,@Grahamd71 @GyanYankovich Nellie &amp; Winnie 🐶🐶 #cavoodle or #cavapoo in the U.K. https://t.co/q8ZD6B43g2
2021-10-12 00:37:49+00:00,Officially jealous that the furbaby can have a haircut and not me. Still working on her theme song 🐾… #DogsOfTwitter #Cavoodle https://t.co/8zjgGM0Gxc
2021-10-11 11:34:52+00:00,"Hi, my name is Archie! 

I am from the South Coast, NSW 🇦🇺. My days include soaking up the sunshine every morning 🌞. I hope you’ve all had your dose of sunshine today 😘!

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #dogsofaustralia #southcoast #nsw #cavoodle #pet #pets https://t.co/ciRZLjg9eu"
2021-10-10 23:34:53+00:00,I’m supposed to be studying 🥲🥲🥲#dogsoftwitter #shitzu #cavoodle #chewbacca https://t.co/Yob9YwZ5B7
2021-10-10 13:20:28+00:00,#cavapoo #cavoodle #doodle #DogsofTwittter https://t.co/jRV1kPemqr
2021-10-09 08:17:02+00:00,"Hi, we’re Dusty and Milo 🐶🐶!

We are two little pawfect brothers from Melbourne 🇦🇺 &amp; we are full of energy and excitement 😍! We love going on walks &amp; seeing all of our pawfriends 🥰!

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #dogsofaustralia #dogsoftwitter #cavoodle https://t.co/GvHmXWvJyx"
2021-10-08 20:35:14+00:00,Put my hand down and he comes and lays on it.... #clingydog #cavoodle https://t.co/ITgjqy0EZS
2021-10-08 14:17:01+00:00,"Good Morning Angels! 🌞
Credit: @alfie_cooper_the_toy_cavoodle 

""𝗛𝗮𝗽𝗽𝘆 𝗽𝗿𝗲-𝗙𝗿𝗶𝗱𝗮𝘆!"" Alfie Cooper🤗
📸Credit: https://t.co/s7DuU5MTxy

https://t.co/EyIldl29d1

#pawsitivevibes #positivevibes #goodvibes #dogsofaustralia #sydneydogs #cavoodle  #cavoodlesofaustralia https://t.co/BOOcPagwW4"
2021-10-07 23:57:59+00:00,Look at these two! You would think they had done this before! 🤣🤣 Jack and Charlie looking cute !  #cavoodle #basenjicross #gooddogs #furbabies #furryfamily #heathcote #heathcotekennels #dogholiday #heathcoteboardingkennels #woofies #walkies https://t.co/VSrxLl3lZB
2021-10-07 23:18:02+00:00,"Hi, my name is Chloe 🐶 

My dads call me Chloe-bear because they say I’m like a real life teddy 🧸. I’m a six month old Cavoodle from Brisbane 🇦🇺.

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #dogsofaustralia #petsofinstagram #brisbane #australia #queensland #cavoodle https://t.co/nU3ZnRqM5K"
2021-10-07 06:23:24+00:00,"Rory having a Thriving Thursday! 

#dogsoftwitter #cavoodle #nswcavoodle https://t.co/HwgM5RLuv6"
2021-10-06 06:25:46+00:00,"NEW TEAM MEMBER | Meet Gert, she's the newest addition to TeamBSE 🐶

Gert (short for Gertrude) is an 8 week old Cavoodle who will bring fluff, cuddles &amp; plenty of laughs to our Sydney team when they return to the office! 

#BSE #teamBSE #community #newteammember #floof #cavoodle https://t.co/WZw86A8KHo"
2021-10-06 04:22:45+00:00,"Finally got a haircut 💇‍♂️, now he’s so soft and fluffy, looking much better. #cavoodle #lockdownhaircut #lddlkfamily https://t.co/uwcf5l32BQ"
2021-10-05 20:55:36+00:00,I love an afternoon by the pool 🐾@anguswfrichards @daily.cavapoo.tales #happypuppy #toycavoodle #instadog #puppiesofinstagram #gus #toycavoodle #red #cavoodle #poolpuppy #puppyplay #redtoycavoodle #brisbaneinstadogs #doglovers #doglife #instapuppy #insta_pups #dailycavapootales https://t.co/O4aUyT0nkp
2021-10-05 09:38:02+00:00,That face 💙💙 #ciro #DogsofTwittter #myboy #cavoodle https://t.co/fZ8Oii1q2o
2021-10-05 07:43:51+00:00,"Hi, I’m Milo 🐶

I’m a 8.5 month old Cavoodle from Sydney, Australia 🇦🇺. This is me just casually posing for the camera 📸 

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #dogsofaustralia #petsofaustralia #petsofinstagram #pet #pets #australia #doglovers #doglover #cavoodle https://t.co/SJurLZ0nk4"
2021-10-05 06:49:55+00:00,"Hi, I’m Buddy 🐶

I’m an 8 week old Toy Cavoodle from Hobart, Tasmania 🇦🇺. I love sleeping 😴 and eating everything I can find 😍!

#cutestpetsofaustralia #dog #dogsofinstagram #dogs #dogsofaustralia #pet #pets #australia #tasmania #hobart #discovertasmania #cavoodle #australia https://t.co/DSzUyP7UAs"
2021-10-05 01:14:59+00:00,"Hi, my name is Coco 🐶

I’m a 3 year old Toy Cavoodle 💖. I live with my other four-legged family members in Melbourne, Australia 🇦🇺

#cutestpetsofaustralia #dog #dogsoftwitter #dogs #dogsofaustralia #toycavoodle #petsofinstagram #cavoodle #australia #doglovers #doglover #doglove https://t.co/D5Cha42sZZ"
2021-10-04 23:10:42+00:00,"It’s my first Christmas and I wonder what will be under the tree for me, so I better find out 🐾 @anguswfrichards #gus #puppiesofinstagram #instapuppy #instadog #dogsofinstagram #cavoodle #redtoycavoodle #toycavoodle #puppysfirstxmas #christmas #christmastree #dog #14weekpuppy https://t.co/H4N3yObBc3"
2021-10-02 21:28:21+00:00,🐾👣🌄 Fog🌫 rolled in as we walked 0620-0720ish spring 🌼 forward to AEDT #DaylightSaving #Glebe #Sydney #lockdown #exercise #BlackwattleBay #RozelleBay #AnzacBridge #GlebeIslandBridge #Ciara🐕‍🦺shorn #cavoodle #DogsOfTwitter #InnerWestDogs @cityofsydney #GlebeForeshoreWalk https://t.co/pWWaUc3XlS
2021-10-02 15:37:57+00:00,"🐶『もうあそびおしまい？』
🐶『おねがい、もう少しだけあそぼ？ね？ね？』

#キャバプー #cavapoo #cavoodle #あざとい #あざかわ #あざとかわいい #あざとくて何が悪いの #犬 #わんこ #うちの犬を見てくれ https://t.co/HdWbMSMPQs"
2021-10-01 20:32:17+00:00,Sleep deprivation brought to you by… #cavoodle #redtoypoodle https://t.co/uTKaEmZD15
2021-10-01 14:26:03+00:00,Walkies with poppy and Tilda. Poppy is curious if the food is for her... #dogsofTwittter #animalstwitteraccount #Dog #BeKind #CORPSE #L4L #cutenessOVERLOAD #puppylife #poppy #matildas #yeah #walkies #fun #cute #cavoodle #training #dogoftheday https://t.co/4jUbi0OAv0
2021-09-30 16:49:53+00:00,"#あざとい わぁ〜🥺💕

https://t.co/tnAPONG4kE

#キャバプー #cavapoo #cavoodle #あざとかわいい #あざとくて何が悪いの https://t.co/tVJQXC9Iix"
2021-09-29 22:00:29+00:00,The different stages of not getting what you want. #bismarck #cavoodle #dogsoflockdown https://t.co/meiSzvycZE
2021-09-29 04:58:17+00:00,"Woof! I’m Archie 🐶

I’m a 1 year old Toy Cavoodle living in the South Coast, NSW 🇦🇺.

#cutestpetsofaustralia #dog #dogsoftwitter #dogs #dogsofaustralia #petsofaustralia #australia #doglovers #doglover #dogoftheday #cutedogs #cutepets #doglove #southcoastnsw #lockdown #cavoodle https://t.co/AtF38kSqL0"
2021-09-28 08:10:58+00:00,"掃除機こわい…🥺

#キャバプー #cavapoo #cavoodle 

https://t.co/XMneMusHOD https://t.co/4b4CjRkka7"
2021-09-28 03:39:30+00:00,"📷 Acorn taunting us with his adorable little face. #petportrait #cavoodle (at Katoomba, New South Wales) https://t.co/9ZUAxHZc8z https://t.co/MomMmjymu9"
2021-09-28 03:39:28+00:00,"Acorn taunting us with his adorable little face. 

#petportrait #cavoodle @ Katoomba, New South Wales https://t.co/XgCTUBWLyg"
2021-09-26 14:38:09+00:00,"トイレしっぱいしちゃった…🥺
#しょぼん

#キャバプー #cavapoo #cavoodle 

https://t.co/xEEAdzw1Wp https://t.co/gxCKMVkNCO"
2021-09-26 11:50:10+00:00,Listening Lexie. ❤️ #cavapoo #cavoodle #cavapoosofinstagram #cavoodlesofinstagram #dogsofinstagram #dogs #dogsofinsta #dogstagram #cute #cutedogs #doglovers #dogoftheday @ Giffnock https://t.co/1ALg3kKfKd
2021-09-26 00:03:33+00:00,"They’re on again this year. Oodles of Cavoodles 2022 Calendars. Great Xmas gift. Can be personalised ❤️❤️🐶🐶

https://t.co/hVwqpHhz07

#cavoodle #2022 #Christmas #gift #present #puppies #dog #calendar"
